,Ensembl,Symbol,s28mo_C_F-s06mo_C_F_logFC,s28mo_C_F-s06mo_C_F_logCPM,s28mo_C_F-s06mo_C_F_LR,s28mo_C_F-s06mo_C_F_PValue,s28mo_C_F-s06mo_C_F_FDR,s28mo_C_F-s06mo_C_F_Status,Description
1277,ENSMUSG00000015850,Adamtsl4,0.4655917172,5.00540052,6.0795881252309,0.01367526508741469,0.11581618308545012,NA,ADAMTS-like 4
5241,ENSMUSG00000028838,Extl1,0.4204147679,5.97479853,6.0641148370765,0.01379558786271319,0.1167663111846981,NA,exostosin-like glycosyltransferase 1
3064,ENSMUSG00000022995,Enah,0.4238659835,5.30646799,6.0601050805392,0.0138269456793215,0.11695003821812364,NA,ENAH actin regulator
10795,ENSMUSG00000054252,Fgfr3,0.4858229278,2.73225483,6.0592568393779,0.01383358863771326,0.11695003821812364,NA,fibroblast growth factor receptor 3
4223,ENSMUSG00000026463,Atp2b4,0.4113522913,3.58408421,6.0570068454051,0.01385122526258763,0.11703021697730756,NA,"ATPase, Ca++ transporting, plasma membrane 4"
3122,ENSMUSG00000023175,Bsg,-0.4239319865,9.10000866,6.0534024533183,0.01387952658836294,0.1171333201727008,NA,basigin
6810,ENSMUSG00000032633,Flcn,0.437450005,6.17426619,6.0523365413953,0.01388790741441565,0.1171333201727008,NA,folliculin
7510,ENSMUSG00000035473,Galm,0.8376344672,1.43943411,6.0532057708614,0.01388107262989987,0.1171333201727008,NA,galactose mutarotase
2848,ENSMUSG00000022504,Ciita,0.8942763145,0.30405125,6.0481215386926,0.01392109927408692,0.11720667453344157,NA,class II transactivator
7458,ENSMUSG00000035232,Pdk3,0.9927946682,-0.26082606,6.0491026771558,0.01391336582776493,0.11720667453344157,NA,"pyruvate dehydrogenase kinase, isoenzyme 3"
8193,ENSMUSG00000038195,Rilp,0.4327244044,4.72095695,6.0484605500667,0.01391842664751169,0.11720667453344157,NA,Rab interacting lysosomal protein
13086,ENSMUSG00000089774,Slc5a3,0.7007433596,1.80944234,6.0447246451197,0.01394790815720543,0.11736355310473862,NA,"solute carrier family 5 (inositol transporters), member 3"
2285,ENSMUSG00000021185,Dglucy,0.3985487736,4.42659995,6.0315021379053,0.01405276932759217,0.11817662782518198,NA,D-glutamate cyclase
14315,ENSMUSG00000118087,4833438C02Rik,0.877047159,0.29475821,6.016853315908,0.01416988949392339,0.1190917820171372,NA,RIKEN cDNA 4833438C02 gene
6477,ENSMUSG00000031903,Pla2g15,0.5297344797,2.80058352,6.0153659435895,0.01418183735863506,0.1191224548175578,NA,"phospholipase A2, group XV"
2122,ENSMUSG00000020810,Cygb,0.4039461967,4.07408491,6.0137913820673,0.0141944968993329,0.11915906607597884,NA,cytoglobin
5437,ENSMUSG00000029207,Apbb2,-0.3696370319,4.16505678,6.0079129725519,0.0142418624002809,0.11942761631711184,NA,"amyloid beta (A4) precursor protein-binding, family B, member 2"
12347,ENSMUSG00000074217,Misp3,-0.8946712645,1.40759844,6.0077563794766,0.01424312637651658,0.11942761631711184,NA,MISP family member 3
12442,ENSMUSG00000075122,Cd80,1.1171905811,-0.64786499,6.0060256879038,0.01425710373398786,0.11947502866397886,NA,CD80 antigen
1471,ENSMUSG00000018398,Septin8,0.4311303671,4.13839594,6.0015754369516,0.01429310956497561,0.1197068773659422,NA,septin 8
1114,ENSMUSG00000013878,Rnf170,-0.4668159022,4.75142429,6.0000822823474,0.01430521124893703,0.119738371707575,NA,ring finger protein 170
14048,ENSMUSG00000110704,Gm45732,-1.0908516496,-0.67977882,5.9982271293081,0.01432026154027216,0.11979449557727676,NA,predicted gene 45732
4380,ENSMUSG00000026821,Ralgds,-0.4285932587,3.4954955,5.9962076827891,0.01433666322043128,0.11986185237582477,NA,ral guanine nucleotide dissociation stimulator
4335,ENSMUSG00000026730,Pter,-0.401864203,4.17537232,5.9861190911736,0.01441889147643847,0.12037209259050027,NA,phosphotriesterase related
4670,ENSMUSG00000027520,Zdbf2,-1.1522258699,-0.15847942,5.9856350210831,0.01442284912961759,0.12037209259050027,NA,"zinc finger, DBF-type containing 2"
8536,ENSMUSG00000039239,Tgfb2,-0.617637983,4.3645498,5.9862348868696,0.01441794492135992,0.12037209259050027,NA,"transforming growth factor, beta 2"
10638,ENSMUSG00000052776,Oas1a,1.1722357575,-0.44155716,5.9765678177404,0.01449718761261059,0.12092221277107788,NA,2'-5' oligoadenylate synthetase 1A
8663,ENSMUSG00000039759,Thap3,-0.3709465467,4.53696773,5.9745209394374,0.01451402367018132,0.12099234017738265,NA,"THAP domain containing, apoptosis associated protein 3"
1930,ENSMUSG00000020422,Tns3,0.5846547129,3.4452208,5.963331723817,0.01460641400028893,0.12119946414690615,NA,tensin 3
3898,ENSMUSG00000025612,Bach1,0.3934942992,5.45040741,5.966239181537,0.01458234880387687,0.12119946414690615,NA,"BTB and CNC homology 1, basic leucine zipper transcription factor 1"
3949,ENSMUSG00000025793,Hgs,0.4065190039,5.13657928,5.9688460691896,0.01456080614804033,0.12119946414690615,NA,HGF-regulated tyrosine kinase substrate
6270,ENSMUSG00000031479,Vps36,-0.3393051223,5.6208615,5.970237563588,0.01454932060572746,0.12119946414690615,NA,vacuolar protein sorting 36
9277,ENSMUSG00000042348,Arl15,0.6808247049,1.86793509,5.9651518180214,0.01459134419333618,0.12119946414690615,NA,ADP-ribosylation factor-like 15
12231,ENSMUSG00000072969,Armcx5,0.5585197162,2.5718896,5.9650194524344,0.01459243959886075,0.12119946414690615,NA,"armadillo repeat containing, X-linked 5"
13006,ENSMUSG00000087177,E130307A14Rik,-0.5074660432,2.80970291,5.967396061458,0.01457278459632165,0.12119946414690615,NA,RIKEN cDNA E130307A14 gene
14087,ENSMUSG00000111905,Gm48045,-0.5532114794,2.28404477,5.9642979417602,0.0145984120258776,0.12119946414690615,NA,"predicted gene, 48045"
2138,ENSMUSG00000020838,Slc6a4,1.1459648827,-0.62929378,5.9579148436114,0.01465135893435933,0.12135497126648973,NA,"solute carrier family 6 (neurotransmitter transporter, serotonin), member 4"
2752,ENSMUSG00000022306,Zfpm2,1.146834498,-0.62972761,5.9576458902004,0.01465359420086013,0.12135497126648973,NA,"zinc finger protein, multitype 2"
4222,ENSMUSG00000026459,Myog,0.5925324936,3.32177729,5.9577091874178,0.01465306810734569,0.12135497126648973,NA,myogenin
14298,ENSMUSG00000117879,2310015A16Rik,0.9241059316,0.85848511,5.9569991833504,0.01465897040585811,0.12135497126648973,NA,RIKEN cDNA 2310015A16 gene
5667,ENSMUSG00000029761,Cald1,0.3737863065,4.63391072,5.9456974490608,0.01475325254509677,0.1220650952650514,NA,caldesmon 1
1215,ENSMUSG00000015289,Lage3,-0.3818734042,3.86587627,5.9387548189269,0.01481147919549018,0.12222454429153268,NA,"L antigen family, member 3"
4748,ENSMUSG00000027695,Pld1,0.5521349022,2.26701475,5.9373118615934,0.01482361070090967,0.12222454429153268,NA,phospholipase D1
7049,ENSMUSG00000033610,Pank1,0.625966909,5.14696161,5.9384783356507,0.01481380290633746,0.12222454429153268,NA,pantothenate kinase 1
7363,ENSMUSG00000034845,Plvap,0.3665387235,4.24842722,5.9393526587432,0.01480645591830539,0.12222454429153268,NA,plasmalemma vesicle associated protein
8023,ENSMUSG00000037606,Osbpl5,0.3693674428,4.40940523,5.9373994833315,0.01482287373908128,0.12222454429153268,NA,oxysterol binding protein-like 5
12171,ENSMUSG00000071708,Sms,-0.4045777101,6.92898553,5.9390113525788,0.01480932348742981,0.12222454429153268,NA,spermine synthase
10579,ENSMUSG00000052305,Hbb-bs,0.7440916088,6.99156974,5.9361218566731,0.01483362323430117,0.12223688951113276,NA,"hemoglobin, beta adult s chain"
6785,ENSMUSG00000032575,Manf,0.4819206885,3.76368655,5.9257592934851004,0.01492110726416711,0.12288726034258111,NA,mesencephalic astrocyte-derived neurotrophic factor
10301,ENSMUSG00000049823,Zbtb12,-0.4709040612,2.81220983,5.9243306966084,0.01493320953243784,0.1229164121778356,NA,zinc finger and BTB domain containing 12
694,ENSMUSG00000005667,Mthfd2,0.9108665404,1.91382259,5.9205251069592,0.01496549769613853,0.1231115870647958,NA,"methylenetetrahydrofolate dehydrogenase (NAD+ dependent), methenyltetrahydrofolate cyclohydrolase"
10071,ENSMUSG00000048100,Taf13,-0.3671394137,4.44168477,5.9109708207277,0.01504687732816051,0.12371015122894852,NA,TATA-box binding protein associated factor 13
11111,ENSMUSG00000057375,Yipf1,0.5133395724,2.54100995,5.9085360825825,0.01506768823598761,0.12381034037069392,NA,"Yip1 domain family, member 1"
2209,ENSMUSG00000020993,Trappc6b,-0.3633795167,5.11216211,5.9072370490115,0.0150788038410986,0.1238287512795812,NA,trafficking protein particle complex 6B
7110,ENSMUSG00000033880,Lgals3bp,0.4940167017,3.5305279,5.906258675313,0.01508718119038575,0.1238287512795812,NA,"lectin, galactoside-binding, soluble, 3 binding protein"
656,ENSMUSG00000005360,Slc1a3,0.9231925132,2.33968435,5.9040317387791,0.01510626726679397,0.12384378447448746,NA,"solute carrier family 1 (glial high affinity glutamate transporter), member 3"
4045,ENSMUSG00000026034,Clk1,0.4196750136,5.85030237,5.9045377327599,0.01510192843682461,0.12384378447448746,NA,CDC-like kinase 1
108,ENSMUSG00000000915,Hip1r,0.4327942037,4.14287679,5.899876302479,0.01514194817200316,0.12406544863533416,NA,huntingtin interacting protein 1 related
10667,ENSMUSG00000053007,Creb5,0.6652423649,1.86871614,5.8956146003161,0.01517863170137884,0.1242242064271912,NA,cAMP responsive element binding protein 5
11843,ENSMUSG00000066877,Nck2,-0.3777543753,3.92048665,5.8963923873761,0.01517192990812749,0.1242242064271912,NA,non-catalytic region of tyrosine kinase adaptor protein 2
6566,ENSMUSG00000032092,Mpzl2,1.5718213073,0.2819113,5.8921067071537,0.01520889532949575,0.12440096436177293,NA,myelin protein zero-like 2
8270,ENSMUSG00000038403,Hjv,-0.4451555819,9.00588999,5.8897610124647,0.01522916699718182,0.12449583840805525,NA,hemojuvelin BMP co-receptor
6852,ENSMUSG00000032786,Alas1,0.3809839248,6.31840193,5.8834853027667,0.01528353909270746,0.12486921097086837,NA,aminolevulinic acid synthase 1
1836,ENSMUSG00000020227,Irak3,0.6790524293,1.77952576,5.8770042357848,0.01533990029086045,0.12525840083919326,NA,interleukin-1 receptor-associated kinase 3
4308,ENSMUSG00000026662,Sephs1,-0.40270273090000003,4.52036985,5.8745540445624,0.01536126358027431,0.12536153422105611,NA,selenophosphate synthetase 1
4207,ENSMUSG00000026430,Rassf5,0.9007667323,-0.07565036,5.8733130053758,0.01537209592814339,0.1253786574139196,NA,Ras association (RalGDS/AF-6) domain family member 5
7288,ENSMUSG00000034573,Ptpn13,0.6780311444,1.90024573,5.8706806650569,0.01539509823158722,0.12549496599343252,NA,"protein tyrosine phosphatase, non-receptor type 13"
3000,ENSMUSG00000022840,Adcy5,0.6502792988,1.93512867,5.8685336155729,0.01541388614873511,0.1255768079824589,NA,adenylate cyclase 5
6398,ENSMUSG00000031740,Mmp2,0.5092192064,5.09291591,5.8630104934672,0.01546232525247683,0.12582861621275787,NA,matrix metallopeptidase 2
8241,ENSMUSG00000038319,Kcnh2,-0.9141438959,0.18249032,5.8639154594829,0.01545437775424189,0.12582861621275787,NA,"potassium voltage-gated channel, subfamily H (eag-related), member 2"
10339,ENSMUSG00000050147,F2rl3,-0.8004397157,0.78117848,5.8607218229263,0.01548244337121587,0.12592094877835913,NA,coagulation factor II (thrombin) receptor-like 3
9360,ENSMUSG00000042659,Arrdc4,-0.5069089054,3.3339808,5.8574731741253,0.01551104631148912,0.1260821459804226,NA,arrestin domain containing 4
9860,ENSMUSG00000046562,Unc119b,-0.3596540778,4.4690514,5.8507704123884,0.01557023338483505,0.12642007932087512,NA,unc-119 lipid binding chaperone B
12178,ENSMUSG00000071757,Zhx2,0.3486820903,5.1335677,5.8511691004533,0.0155667063687878,0.12642007932087512,NA,zinc fingers and homeoboxes 2
13966,ENSMUSG00000109115,Gm44669,-0.6344299017,1.7574924,5.8319673649659,0.01573751420175151,0.1277060578666721,NA,predicted gene 44669
9883,ENSMUSG00000046718,Bst2,0.6480814134,2.42614377,5.8300516542224,0.01575466090068975,0.1277729701861025,NA,bone marrow stromal cell antigen 2
8150,ENSMUSG00000038059,Smim3,0.8235471027,0.39712431,5.8245839635725,0.01580370580122791,0.12802607041570355,NA,small integral membrane protein 3
10978,ENSMUSG00000056124,B4galt6,0.8091912819,0.80651634,5.8247505309826,0.01580220937911643,0.12802607041570355,NA,"UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 6"
73,ENSMUSG00000000594,Gm2a,0.4659442206,3.59044332,5.8173020677094,0.01586926844890772,0.1284122596302539,NA,GM2 ganglioside activator protein
14001,ENSMUSG00000109841,E330011O21Rik,-0.9576029461,-0.11927814,5.8178191086555,0.01586460403247379,0.1284122596302539,NA,RIKEN cDNA E330011O21 gene
999,ENSMUSG00000010047,Hyal2,-0.3878531652,3.68640749,5.8144342771251,0.01589516551405587,0.1284386328533299,NA,hyaluronoglucosaminidase 2
8915,ENSMUSG00000040705,A930016O22Rik,-0.4348987129,9.23065331,5.8124172501957,0.0159134059980687,0.1284386328533299,NA,RIKEN cDNA A930016O22 gene
10344,ENSMUSG00000050199,Lgr4,-0.3680383986,5.00178848,5.8119909147955,0.01591726421776899,0.1284386328533299,NA,leucine-rich repeat-containing G protein-coupled receptor 4
12045,ENSMUSG00000070348,Ccnd1,0.6926134125,2.88603945,5.8136200480966,0.01590252619793399,0.1284386328533299,NA,cyclin D1
12433,ENSMUSG00000074994,Qser1,-0.3765178086,6.78950762,5.8136919765262,0.01590187581877556,0.1284386328533299,NA,glutamine and serine rich 1
5843,ENSMUSG00000030315,Vgll4,-0.433337465,4.50185207,5.8062835733159,0.01596900704936182,0.128711452101959,NA,vestigial like family member 4
7699,ENSMUSG00000036334,Igsf10,0.8320965962,1.58838578,5.8066182811176,0.0159659678042747,0.128711452101959,NA,"immunoglobulin superfamily, member 10"
772,ENSMUSG00000006360,Crip1,0.522952979,3.91505334,5.8005090911161,0.01602153503079691,0.12898998057604583,NA,cysteine-rich protein 1 (intestinal)
4675,ENSMUSG00000027533,Fabp5,0.8423922949,2.86669694,5.8012047767733,0.01601519725366747,0.12898998057604583,NA,"fatty acid binding protein 5, epidermal"
2473,ENSMUSG00000021665,Hexb,0.5097858406,3.01282979,5.7990616276394,0.01603472987734885,0.1290238494334881,NA,hexosaminidase B
12609,ENSMUSG00000079022,Col22a1,-0.4451280146,4.49718004,5.7976612160531,0.01604750646703594,0.12905431671389414,NA,"collagen, type XXII, alpha 1"
2383,ENSMUSG00000021418,Rpp40,-0.4790674802,2.84429482,5.7829115020608,0.01618271383194019,0.13006878894596952,NA,ribonuclease P 40 subunit
2853,ENSMUSG00000022512,Cldn1,0.6438955106,1.6420033,5.7791601244035,0.01621728882790669,0.130200884297875,NA,claudin 1
3024,ENSMUSG00000022892,App,0.3553919345,7.05926434,5.7793302969467,0.01621571876576309,0.130200884297875,NA,amyloid beta (A4) precursor protein
212,ENSMUSG00000001604,Tcea3,-0.408117056,7.4014133,5.7778490992798,0.01622938998854049,0.13022520586109493,NA,"transcription elongation factor A (SII), 3"
2565,ENSMUSG00000021871,Gm49342,1.0294140676,0.11030107,5.7712187856314,0.01629073254088018,0.13064439420353913,NA,"predicted gene, 49342"
2318,ENSMUSG00000021255,Esrrb,0.7239071077,3.43004187,5.7682275952626,0.01631848472812152,0.13075340641466576,NA,"estrogen related receptor, beta"
8254,ENSMUSG00000038366,Lasp1,0.3863658263,4.36716949,5.7659891987889,0.01633928439490495,0.13075340641466576,NA,LIM and SH3 protein 1
8780,ENSMUSG00000040219,Ttc12,0.6692930209,1.24538083,5.7667625532471,0.01633209512849489,0.13075340641466576,NA,tetratricopeptide repeat domain 12
10205,ENSMUSG00000049103,Ccr2,0.7003275961,1.2503443,5.7658305005036,0.01634076009111183,0.13075340641466576,NA,chemokine (C-C motif) receptor 2
4626,ENSMUSG00000027412,Lpin3,0.8386170425,2.0731126,5.7617918119396,0.01637836114130871,0.13098126695458867,NA,lipin 3
6844,ENSMUSG00000032744,Heyl,-0.5750389915,2.82140568,5.7591220742383,0.01640326593265118,0.13110739558085063,NA,hairy/enhancer-of-split related with YRPW motif-like
3933,ENSMUSG00000025759,Mfsd8,-0.374732007,3.90116045,5.7555231151399,0.01643690082655367,0.13130312262948135,NA,major facilitator superfamily domain containing 8
7723,ENSMUSG00000036446,Lum,0.6128179589,4.3461967,5.7520174186271,0.01646973248832525,0.13149221906001615,NA,lumican
7540,ENSMUSG00000035620,Ric8b,-0.3447299217,5.49066171,5.7506789454565,0.01648228543049804,0.13151929258187853,NA,RIC8 guanine nucleotide exchange factor B
7543,ENSMUSG00000035629,Rubcn,-0.4199280717,5.25160742,5.7493576791925,0.01649468667292893,0.13154512621660824,NA,"RUN domain and cysteine-rich domain containing, Beclin 1-interacting protein"
5011,ENSMUSG00000028341,Nr4a3,1.0262528142,4.74444736,5.7441262104929,0.01654388313473268,0.13184912738374432,NA,"nuclear receptor subfamily 4, group A, member 3"
6417,ENSMUSG00000031781,Ciapin1,0.4060601501,5.00049536,5.7433520941037,0.01655117572591482,0.13184912738374432,NA,cytokine induced apoptosis inhibitor 1
11354,ENSMUSG00000060012,Kif13b,0.3671087956,4.5487148,5.7421740781143,0.01656227962868912,0.13186440602874788,NA,kinesin family member 13B
14004,ENSMUSG00000109876,Gm45449,-0.557150609,2.21436915,5.7392179038599,0.01659017817556503,0.13201330804336808,NA,predicted gene 45449
11241,ENSMUSG00000058833,Rex1bd,-0.3656871094,6.13032147,5.735921643953,0.01662134339208576,0.13218802459467652,NA,required for excision 1-B domain containing
5055,ENSMUSG00000028434,Epb41l4b,-0.5148752782,2.79767022,5.7322322444571,0.01665629724807299,0.13234705375830133,NA,erythrocyte membrane protein band 4.1 like 4b
9466,ENSMUSG00000043346,Gm6741,-1.156946565,-0.64157429,5.7299225617928,0.01667821805982355,0.13234705375830133,NA,predicted gene 6741
12763,ENSMUSG00000083380,Ndufb4c,-0.3813354665,4.53972365,5.7316208638924,0.01666209686557722,0.13234705375830133,NA,NADH:ubiquinone oxidoreductase subunit B4C
12944,ENSMUSG00000086514,Gm11747,0.8034596498,0.48380556,5.7304195915779,0.01667349832228054,0.13234705375830133,NA,predicted gene 11747
213,ENSMUSG00000001627,Ifrd1,0.4235427906,5.67864721,5.7245071006259,0.01672973203530732,0.13256258185791758,NA,interferon-related developmental regulator 1
6000,ENSMUSG00000030737,Slco2b1,0.4050038878,3.81641449,5.7260675389443,0.01671487173110936,0.13256258185791758,NA,"solute carrier organic anion transporter family, member 2b1"
14255,ENSMUSG00000116903,Gm19522,1.1399032824,-0.26118608,5.7241554823597,0.01673308243305793,0.13256258185791758,NA,"predicted gene, 19522"
10171,ENSMUSG00000048826,Dact2,0.8105528522,1.5195903,5.7231740418458,0.01674243775953946,0.13256353780374464,NA,dishevelled-binding antagonist of beta-catenin 2
12823,ENSMUSG00000085037,4933421O10Rik,0.6202161864,1.76167065,5.7209765106712,0.01676340472114437,0.1326563808004562,NA,RIKEN cDNA 4933421O10 gene
8490,ENSMUSG00000039115,Itga9,0.4820303892,3.52171552,5.7122975643754,0.01684647684013272,0.13311541783805603,NA,integrin alpha 9
10686,ENSMUSG00000053192,Mllt11,-0.5213192067,6.47890046,5.7133762672483,0.01683612877338661,0.13311541783805603,NA,myeloid/lymphoid or mixed-lineage leukemia
11158,ENSMUSG00000057880,Abat,0.729782986,2.26774887,5.7120105572007,0.0168492312233889,0.13311541783805603,NA,4-aminobutyrate aminotransferase
5853,ENSMUSG00000030337,Vamp1,-0.3962698993,4.75252635,5.7108771836267,0.01686011265211231,0.13312811722831264,NA,vesicle-associated membrane protein 1
3156,ENSMUSG00000023571,C1qtnf12,-0.4565252035,3.06193525,5.7036587944583,0.01692958613448343,0.13354459245556144,NA,C1q and tumor necrosis factor related 12
13685,ENSMUSG00000102504,Gm21955,1.0322519129,1.3623158,5.7034641598494,0.01693146348095589,0.13354459245556144,NA,"predicted gene, 21955"
10204,ENSMUSG00000049097,Ankrd34a,-1.1015429163,0.20436728,5.6997745836618,0.01696709190488608,0.1337521165813508,NA,ankyrin repeat domain 34A
7518,ENSMUSG00000035513,Ntng2,0.4289949858,3.43871975,5.6955981891631,0.01700751462602715,0.1339971857610427,NA,netrin G2
12417,ENSMUSG00000074829,2010315B03Rik,-0.5119122253,2.47705405,5.6926684479856,0.01703593044789714,0.1341474391549992,NA,RIKEN cDNA 2010315B03 gene
8299,ENSMUSG00000038506,Dcun1d2,-0.3851731203,6.56136405,5.6850059124978,0.01711048186419332,0.13466061796079778,NA,"DCN1, defective in cullin neddylation 1, domain containing 2 (S. cerevisiae)"
