,Ensembl,Symbol,s06mo_AR_M-s06mo_C_M_logFC,s06mo_AR_M-s06mo_C_M_logCPM,s06mo_AR_M-s06mo_C_M_LR,s06mo_AR_M-s06mo_C_M_PValue,s06mo_AR_M-s06mo_C_M_FDR,s06mo_AR_M-s06mo_C_M_Status,Description
9769,ENSMUSG00000046085,4931422A03Rik,0.686842749,-0.49269569,2.6330745762401,0.104658870636141945742458858603640692308545112609863281250000000000000000000000000,0.49641509444582854193583898450015112757682800292968750000000000000000000000000,NA,RIKEN cDNA 4931422A03 gene
11718,ENSMUSG00000064225,Paqr9,0.542936837,2.13788312,2.6296643488894,0.104883883828143800731602652831497834995388984680175781250000000000000000000000000,0.49641509444582854193583898450015112757682800292968750000000000000000000000000,NA,progestin and adipoQ receptor family member IX
13138,ENSMUSG00000090860,Gm17134,0.651240691,-0.13792272,2.6290151138773,0.104926781604652463730786848827847279608249664306640625000000000000000000000000000,0.49641509444582854193583898450015112757682800292968750000000000000000000000000,NA,predicted gene 17134
13475,ENSMUSG00000097819,Gm26813,-0.518552491,0.96844177,2.6290930266884,0.104921632551878446504289854601665865629911422729492187500000000000000000000000000,0.49641509444582854193583898450015112757682800292968750000000000000000000000000,NA,"predicted gene, 26813"
3589,ENSMUSG00000024924,Vldlr,-0.363832625,8.82064936,2.6276204279620,0.105018999586192138262497053347033215686678886413574218750000000000000000000000000,0.49668708071485445643133971316274255514144897460937500000000000000000000000000,NA,very low density lipoprotein receptor
3575,ENSMUSG00000024897,Apba1,0.504257115,0.76725360,2.6249531075614,0.105195612853427364341563077232422074303030967712402343750000000000000000000000000,0.49710713092010322400327027025923598557710647583007812500000000000000000000000,NA,"amyloid beta (A4) precursor protein binding, family  A, member 1"
7996,ENSMUSG00000037621,Atoh8,-0.408848810,1.89052095,2.6247045373612,0.105212088190123925768304502526007127016782760620117187500000000000000000000000000,0.49710713092010322400327027025923598557710647583007812500000000000000000000000,NA,atonal bHLH transcription factor 8
10488,ENSMUSG00000051768,Xrcc1,-0.236378920,4.41256896,2.6252114525183,0.105178492638204348907926544143265346065163612365722656250000000000000000000000000,0.49710713092010322400327027025923598557710647583007812500000000000000000000000,NA,X-ray repair complementing defective repair in Chinese hamster cells 1
10612,ENSMUSG00000052917,Senp7,0.294226507,2.95217791,2.6238398834444,0.105269419844701325739144692761328769847750663757324218750000000000000000000000000,0.49721375251615534951454833390016574412584304809570312500000000000000000000000,NA,SUMO1/sentrin specific peptidase 7
12550,ENSMUSG00000078866,Zfp970,0.391264417,1.88221416,2.6201003794375,0.105517765609410521521205339467996964231133460998535156250000000000000000000000000,0.49822221318778114884651131433201953768730163574218750000000000000000000000000,NA,zinc finger protein 970
1220,ENSMUSG00000015467,Egfl8,-0.522847277,0.77119694,2.6190985888733,0.105584404961216210550034588777634780853986740112304687500000000000000000000000000,0.49823183123631370472494950263353530317544937133789062500000000000000000000000,NA,EGF-like domain 8
7085,ENSMUSG00000033904,Ccp110,-0.342421329,2.46355596,2.6190223897802,0.105589475631189116944241845885699149221181869506835937500000000000000000000000000,0.49823183123631370472494950263353530317544937133789062500000000000000000000000,NA,centriolar coiled coil protein 110
4083,ENSMUSG00000026172,Bcs1l,0.307317006,3.71823543,2.6156963219201,0.105811069245915184700024269659479614347219467163085937500000000000000000000000000,0.49853287348486324814800241256307344883680343627929687500000000000000000000000,NA,BCS1-like (yeast)
4671,ENSMUSG00000027589,Pcmtd2,-0.224319548,5.91367922,2.6158784455224,0.105798922384845547894904882468836149200797080993652343750000000000000000000000000,0.49853287348486324814800241256307344883680343627929687500000000000000000000000,NA,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2
5836,ENSMUSG00000030346,Rad51ap1,0.743690297,-0.85318705,2.6156734720757,0.105812593340221652860044798671879107132554054260253906250000000000000000000000000,0.49853287348486324814800241256307344883680343627929687500000000000000000000000,NA,RAD51 associated protein 1
7872,ENSMUSG00000037139,Myom3,0.744840360,6.45674724,2.6154490622272,0.105827562851352599548881983082537772133946418762207031250000000000000000000000000,0.49853287348486324814800241256307344883680343627929687500000000000000000000000,NA,"myomesin family, member 3"
8313,ENSMUSG00000038623,Tm6sf1,0.562646508,3.41089903,2.6156575303450,0.105813656674674641533506758150906534865498542785644531250000000000000000000000000,0.49853287348486324814800241256307344883680343627929687500000000000000000000000,NA,transmembrane 6 superfamily member 1
1119,ENSMUSG00000014301,Pam16,-0.222192356,4.63391252,2.6148835288250,0.105865297692744816937526763922505779191851615905761718750000000000000000000000000,0.49854642331301823876543721780763007700443267822265625000000000000000000000000,NA,presequence translocase-asssociated motor 16
1722,ENSMUSG00000020018,Snrpf,0.261814193,3.62889450,2.6121495148664,0.106047931150279342582543051776156062260270118713378906250000000000000000000000000,0.49859293831403828090031993269803933799266815185546875000000000000000000000000,NA,small nuclear ribonucleoprotein polypeptide F
1727,ENSMUSG00000020024,Cep83,0.228960700,4.47059723,2.6140924516409,0.105918106547822549190485119652294088155031204223632812500000000000000000000000000,0.49859293831403828090031993269803933799266815185546875000000000000000000000000,NA,centrosomal protein 83
3270,ENSMUSG00000024142,Mlst8,0.232611775,4.12230784,2.6120112835648,0.106057174239415588634649623145378427579998970031738281250000000000000000000000000,0.49859293831403828090031993269803933799266815185546875000000000000000000000000,NA,"MTOR associated protein, LST8 homolog (S. cerevisiae)"
4912,ENSMUSG00000028145,Them4,0.390989830,2.04901975,2.6122145271504,0.106043584290276132753305660116893704980611801147460937500000000000000000000000000,0.49859293831403828090031993269803933799266815185546875000000000000000000000000,NA,thioesterase superfamily member 4
8705,ENSMUSG00000040044,Orc3,-0.224334330,4.75070299,2.6132416539987,0.105974934319881586297640296834288164973258972167968750000000000000000000000000000,0.49859293831403828090031993269803933799266815185546875000000000000000000000000,NA,"origin recognition complex, subunit 3"
10121,ENSMUSG00000048755,Mcat,-0.225134529,4.62506362,2.6116050091563,0.106084345636247981414790331200492801144719123840332031250000000000000000000000000,0.49859293831403828090031993269803933799266815185546875000000000000000000000000,NA,malonyl CoA:ACP acyltransferase (mitochondrial)
6198,ENSMUSG00000031358,Msl3,0.232436179,4.76722831,2.6100439908298,0.106188816675594557836781461901409784331917762756347656250000000000000000000000000,0.49891999214663385053825095383217558264732360839843750000000000000000000000000,NA,MSL complex subunit 3
6655,ENSMUSG00000032374,Plod2,0.569137082,1.14474766,2.6075327596348,0.106357117484450536259998898458434268832206726074218750000000000000000000000000000,0.49938263107767938420167297408625017851591110229492187500000000000000000000000,NA,"procollagen lysine, 2-oxoglutarate 5-dioxygenase 2"
9844,ENSMUSG00000046707,Csnk2a2,-0.248667870,3.82016819,2.6079543508908,0.106328842335340567615276086144149303436279296875000000000000000000000000000000000,0.49938263107767938420167297408625017851591110229492187500000000000000000000000,NA,"casein kinase 2, alpha prime polypeptide"
11328,ENSMUSG00000060098,Prmt7,-0.216036397,5.50527128,2.6061610893646,0.106449169314758826376809963676350889727473258972167968750000000000000000000000000,0.49965081048233694893667689029825851321220397949218750000000000000000000000000,NA,protein arginine N-methyltransferase 7
1208,ENSMUSG00000015337,Endog,0.247122144,5.38068474,2.6048277104470,0.106538735210873369840811619724263437092304229736328125000000000000000000000000000,0.49983281851087307812164794995624106377363204956054687500000000000000000000000,NA,endonuclease G
12911,ENSMUSG00000086539,Gm16759,0.393824918,1.96273349,2.6045434167252,0.106557842514309317194509674209257354959845542907714843750000000000000000000000000,0.49983281851087307812164794995624106377363204956054687500000000000000000000000,NA,"predicted gene, 16759"
7011,ENSMUSG00000033565,Rbfox2,0.304240073,5.99464248,2.6025568771575,0.106691462253703919782488185319380136206746101379394531250000000000000000000000000,0.49993400401408549793558222518186084926128387451171875000000000000000000000000,NA,"RNA binding protein, fox-1 homolog (C. elegans) 2"
8535,ENSMUSG00000039395,Mreg,0.262601016,5.11017457,2.6021443033774,0.106719236068731848643409421129035763442516326904296875000000000000000000000000000,0.49993400401408549793558222518186084926128387451171875000000000000000000000000,NA,melanoregulin
12076,ENSMUSG00000070972,Dnajc25,0.271308073,3.48621423,2.6026184794564,0.106687315964730494721734999075124505907297134399414062500000000000000000000000000,0.49993400401408549793558222518186084926128387451171875000000000000000000000000,NA,DnaJ heat shock protein family (Hsp40) member C25
12326,ENSMUSG00000074247,Dda1,-0.227098511,5.17792504,2.6033406528538,0.106638721550997489506684701154881622642278671264648437500000000000000000000000000,0.49993400401408549793558222518186084926128387451171875000000000000000000000000,NA,DET1 and DDB1 associated 1
11467,ENSMUSG00000061613,U2af1,-0.223107874,4.55510141,2.6007220664374,0.106815039632354266685432264694100013002753257751464843750000000000000000000000000,0.50021895770200752728840143390698358416557312011718750000000000000000000000000,NA,U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 1
6205,ENSMUSG00000031375,Bgn,0.260658195,5.82276456,2.6001427146081,0.106854092501787650837385967861337121576070785522460937500000000000000000000000000,0.50023804614093847487055199962924234569072723388671875000000000000000000000000,NA,biglycan
9704,ENSMUSG00000045576,St7l,-0.265005186,3.75820323,2.5979701157209,0.107000682345901806935550837351911468431353569030761718750000000000000000000000000,0.50076039231383751015869165712501853704452514648437500000000000000000000000000,NA,suppression of tumorigenicity 7-like
9937,ENSMUSG00000047368,Abhd17b,-0.251741324,4.03215389,2.5969636097033,0.107068668219297905008779991931078257039189338684082031250000000000000000000000000,0.50089103981522686837024593842215836048126220703125000000000000000000000000000,NA,abhydrolase domain containing 17B
13921,ENSMUSG00000109118,Gm32031,-0.499510257,0.42662791,2.5965200589446,0.107098643529224157866508448933018371462821960449218750000000000000000000000000000,0.50089103981522686837024593842215836048126220703125000000000000000000000000000,NA,"predicted gene, 32031"
1207,ENSMUSG00000015335,Zdhhc12,-0.432396946,1.46600009,2.5935853425975,0.107297204852416047660135234309564111754298210144042968750000000000000000000000000,0.50149170712393931204076125141000375151634216308593750000000000000000000000000,NA,"zinc finger, DHHC domain containing 12"
9410,ENSMUSG00000043207,Zmpste24,0.224319008,4.52486044,2.5936637721212,0.107291893101858992753960819754865951836109161376953125000000000000000000000000000,0.50149170712393931204076125141000375151634216308593750000000000000000000000000,NA,"zinc metallopeptidase, STE24"
4316,ENSMUSG00000026743,Mllt10,-0.245977029,4.44229456,2.5930435238993,0.107333908176171444193158777125063352286815643310546875000000000000000000000000000,0.50149936450036070034741442213999107480049133300781250000000000000000000000000,NA,myeloid/lymphoid or mixed-lineage leukemia
13968,ENSMUSG00000110156,Gm42067,0.466432347,0.88916576,2.5920646043022,0.107400256082874734353538315190235152840614318847656250000000000000000000000000000,0.50164548089394989105471722723450511693954467773437500000000000000000000000000,NA,"predicted gene, 42067"
981,ENSMUSG00000009995,Tafazzin,-0.216362393,5.55350273,2.5901092399973,0.107532918962413973074099260429647983983159065246582031250000000000000000000000000,0.50177350962494116082268647005548700690269470214843750000000000000000000000000,NA,"tafazzin, phospholipid-lysophospholipid transacylase"
1617,ENSMUSG00000019732,Calr3,-0.374683248,1.59717213,2.5904786390291,0.107507843086444510039001443146844394505023956298828125000000000000000000000000000,0.50177350962494116082268647005548700690269470214843750000000000000000000000000,NA,calreticulin 3
11932,ENSMUSG00000068758,Il3ra,0.458539998,0.88328263,2.5908918823747,0.107479798537927717649864689519745297729969024658203125000000000000000000000000000,0.50177350962494116082268647005548700690269470214843750000000000000000000000000,NA,"interleukin 3 receptor, alpha chain"
8669,ENSMUSG00000039942,Ptger4,0.573985943,1.03203646,2.5894002240280,0.107581067009368730458263030413945671170949935913085937500000000000000000000000000,0.50183444891323925052262211465858854353427886962890625000000000000000000000000,NA,prostaglandin E receptor 4 (subtype EP4)
4142,ENSMUSG00000026311,Asb1,0.231492797,4.18710809,2.5881116667662,0.107668631301178444048538551669480511918663978576660156250000000000000000000000000,0.50207915385375101458009794441750273108482360839843750000000000000000000000000,NA,ankyrin repeat and SOCS box-containing 1
4995,ENSMUSG00000028370,Pappa,-0.734621879,-0.20854465,2.5867420475403,0.107761789972192378872506424158927984535694122314453125000000000000000000000000000,0.50234977841665429121320585181820206344127655029296875000000000000000000000000,NA,pregnancy-associated plasma protein A
6770,ENSMUSG00000032601,Prkar2a,0.291502173,7.93583046,2.5856948757234,0.107833076131187172164160870124760549515485763549804687500000000000000000000000000,0.50251829743507292480586556848720647394657135009765625000000000000000000000000,NA,"protein kinase, cAMP dependent regulatory, type II alpha"
