,Ensembl,Symbol,s22mo_AR_M-s22mo_C_M_logFC,s22mo_AR_M-s22mo_C_M_logCPM,s22mo_AR_M-s22mo_C_M_LR,s22mo_AR_M-s22mo_C_M_PValue,s22mo_AR_M-s22mo_C_M_FDR,s22mo_AR_M-s22mo_C_M_Status,Description
3863,ENSMUSG00000025477,Inpp5a,0.002456050,6.8575543,0.000654906625,0.97958345023423310,0.998859716387,NA,inositol polyphosphate-5-phosphatase A
3864,ENSMUSG00000025479,Cyp2e1,0.091885321,2.5051825,0.124911875314,0.72376704177280071,0.998859716387,NA,"cytochrome P450, family 2, subfamily e, polypeptide 1"
3865,ENSMUSG00000025484,Bet1l,-0.105186044,3.2045976,0.516905108568,0.47216486869288571,0.998859716387,NA,Bet1 golgi vesicular membrane trafficking protein like
3866,ENSMUSG00000025485,Ric8a,-0.038361344,4.2721581,0.133088665596,0.71525085645776809,0.998859716387,NA,RIC8 guanine nucleotide exchange factor A
3867,ENSMUSG00000025486,Sirt3,-0.117995178,4.0853901,1.211467130071,0.27104175507441852,0.998859716387,NA,sirtuin 3
3868,ENSMUSG00000025487,Psmd13,-0.020131648,6.0668577,0.055048560968,0.81450034923823589,0.998859716387,NA,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 13"
3869,ENSMUSG00000025488,Cox8b,-0.020445926,8.1719881,0.048076135023,0.82644540994662963,0.998859716387,NA,cytochrome c oxidase subunit 8B
3870,ENSMUSG00000025492,Ifitm3,0.157892724,4.3376379,1.757268299787,0.18496560869867937,0.998859716387,NA,interferon induced transmembrane protein 3
3871,ENSMUSG00000025494,Sigirr,0.147402509,1.1118404,0.363993879641,0.54629646040174606,0.998859716387,NA,single immunoglobulin and toll-interleukin 1 receptor (TIR) domain
3872,ENSMUSG00000025495,Ptdss2,-0.046612842,4.2654205,0.225040591571,0.63522579089100462,0.998859716387,NA,phosphatidylserine synthase 2
3873,ENSMUSG00000025498,Irf7,0.205953661,1.4846302,0.460429289574,0.49742341246232630,0.998859716387,NA,interferon regulatory factor 7
3874,ENSMUSG00000025499,Hras,-0.043776314,5.7425299,0.178257254910,0.67287522555307111,0.998859716387,NA,Harvey rat sarcoma virus oncogene
3875,ENSMUSG00000025503,Taldo1,0.027457694,5.9436199,0.088330738278,0.76631009952053264,0.998859716387,NA,transaldolase 1
3876,ENSMUSG00000025504,Eps8l2,-0.217226996,1.6851307,1.098639935178,0.29456477551533899,0.998859716387,NA,EPS8-like 2
3877,ENSMUSG00000025505,Tmem80,0.025026491,3.5464594,0.038445429908,0.84455141508437093,0.998859716387,NA,transmembrane protein 80
3878,ENSMUSG00000025507,Pidd1,0.470564753,-0.7012191,1.235655341891,0.26631002126284958,0.998859716387,NA,p53 induced death domain protein 1
3879,ENSMUSG00000025508,Rplp2,-0.006811232,7.3822513,0.006891360537,0.93384023360245572,0.998859716387,NA,"ribosomal protein, large P2"
3880,ENSMUSG00000025509,Pnpla2,-0.250715052,8.1213069,3.116269914957,0.07751403394124369,0.998859716387,NA,patatin-like phospholipase domain containing 2
3881,ENSMUSG00000025510,Cd151,0.012334512,6.3664837,0.021153720911,0.88436096813225529,0.998859716387,NA,CD151 antigen
3882,ENSMUSG00000025511,Tspan4,0.028520482,3.4867307,0.044436527487,0.83304354679675030,0.998859716387,NA,tetraspanin 4
3883,ENSMUSG00000025512,Chid1,-0.281553477,2.8919044,2.699151129014,0.10040169042258602,0.998859716387,NA,chitinase domain containing 1
3884,ENSMUSG00000025521,Tmem192,-0.012000521,3.5031429,0.008622709101,0.92601594088286310,0.998859716387,NA,transmembrane protein 192
3885,ENSMUSG00000025525,Apool,-0.056163308,4.3027616,0.341590530349,0.55891257333134903,0.998859716387,NA,apolipoprotein O-like
3886,ENSMUSG00000025531,Chm,0.180970356,4.2945713,2.746788267410,0.09744999915871889,0.998859716387,NA,choroidermia (RAB escort protein 1)
3887,ENSMUSG00000025532,Crcp,-0.026111692,3.8886187,0.050836578452,0.82161390678705581,0.998859716387,NA,calcitonin gene-related peptide-receptor component protein
3888,ENSMUSG00000025533,Asl,-0.089105978,2.6715628,0.274724999999,0.60017966940637646,0.998859716387,NA,argininosuccinate lyase
3889,ENSMUSG00000025534,Gusb,-0.157510263,3.4861211,1.187297169744,0.27587542788353586,0.998859716387,NA,"glucuronidase, beta"
3890,ENSMUSG00000025537,Phkg1,0.053081881,8.9500391,0.261474197405,0.60910916570184592,0.998859716387,NA,phosphorylase kinase gamma 1
3891,ENSMUSG00000025538,Sumf2,0.091931574,6.2104776,0.860340349653,0.35364346468682073,0.998859716387,NA,sulfatase modifying factor 2
3892,ENSMUSG00000025544,Tm9sf2,-0.025639567,6.3897075,0.082956667334,0.77332990519242450,0.998859716387,NA,transmembrane 9 superfamily member 2
3893,ENSMUSG00000025545,Clybl,-0.015510352,5.0054985,0.026069174938,0.87173149540551864,0.998859716387,NA,citrate lyase beta like
3894,ENSMUSG00000025555,Farp1,-0.023349759,2.5297901,0.018837789532,0.89083253681710728,0.998859716387,NA,"FERM, RhoGEF (Arhgef) and pleckstrin domain protein 1 (chondrocyte-derived)"
3895,ENSMUSG00000025558,Dock9,-0.036931928,5.0802162,0.143769722907,0.70456179022731180,0.998859716387,NA,dedicator of cytokinesis 9
3896,ENSMUSG00000025571,Tnrc6c,-0.009649064,5.5843204,0.011047210832,0.91629192637351586,0.998859716387,NA,trinucleotide repeat containing 6C
3897,ENSMUSG00000025572,Tmc6,0.041082856,2.8112272,0.065592258110,0.79786601209466879,0.998859716387,NA,transmembrane channel-like gene family 6
3898,ENSMUSG00000025574,Tk1,-0.122307608,2.7537793,0.522583928437,0.46974152819872783,0.998859716387,NA,thymidine kinase 1
3899,ENSMUSG00000025575,Cant1,0.016793703,4.3324608,0.026549914161,0.87056453928906774,0.998859716387,NA,calcium activated nucleotidase 1
3900,ENSMUSG00000025577,Cbx2,0.133333937,0.3178683,0.156956121288,0.69197454500841993,0.998859716387,NA,chromobox 2
3901,ENSMUSG00000025578,Cbx8,-0.014766115,0.9960374,0.002811731145,0.95771138366178121,0.998859716387,NA,chromobox 8
3902,ENSMUSG00000025579,Gaa,-0.003526416,8.2112314,0.001410319050,0.97004311344017569,0.998859716387,NA,"glucosidase, alpha, acid"
3903,ENSMUSG00000025580,Eif4a3,-0.024605120,5.0373174,0.060201272654,0.80617810327226247,0.998859716387,NA,eukaryotic translation initiation factor 4A3
3904,ENSMUSG00000025583,Rptor,-0.091568873,5.5998780,1.018317923833,0.31291833486180748,0.998859716387,NA,"regulatory associated protein of MTOR, complex 1"
3905,ENSMUSG00000025584,Pde8a,0.013942382,4.4349026,0.017462017384,0.89487045199274406,0.998859716387,NA,phosphodiesterase 8A
3906,ENSMUSG00000025586,Cpeb1,0.136437789,5.7168334,1.488226215787,0.22249187653612854,0.998859716387,NA,cytoplasmic polyadenylation element binding protein 1
3907,ENSMUSG00000025588,Nat1,-0.040313088,0.0670836,0.012587182940,0.91067068429700093,0.998859716387,NA,N-acetyl transferase 1
3908,ENSMUSG00000025591,Tma16,0.100122547,3.3869538,0.542913636023,0.46122772333566131,0.998859716387,NA,translation machinery associated 16
3909,ENSMUSG00000025592,Dach2,-0.303475471,2.0233737,2.229451739576,0.13540188652081439,0.998859716387,NA,dachshund family transcription factor 2
3910,ENSMUSG00000025597,Klhl4,-0.411192812,0.6206701,1.667672139528,0.19657062248746202,0.998859716387,NA,kelch-like 4
3911,ENSMUSG00000025602,Zfp202,0.022191432,1.6824696,0.012620032744,0.91055468411824259,0.998859716387,NA,zinc finger protein 202
3912,ENSMUSG00000025607,Copg2,-0.043356048,4.3629358,0.156274492831,0.69260992331136939,0.998859716387,NA,"coatomer protein complex, subunit gamma 2"
3913,ENSMUSG00000025608,Podxl,-0.000864140,5.9454936,0.000054095453,0.99413164297274004,0.998859716387,NA,podocalyxin-like
3914,ENSMUSG00000025609,Mkln1,0.005338957,6.1561650,0.003651728367,0.95181353830544335,0.998859716387,NA,"muskelin 1, intracellular mediator containing kelch motifs"
3915,ENSMUSG00000025610,Map3k7cl,0.059079919,3.7977629,0.205220411905,0.65053967162721726,0.998859716387,NA,Map3k7 C-terminal like
3916,ENSMUSG00000025612,Bach1,0.056283159,5.6244430,0.402572895637,0.52576348901926651,0.998859716387,NA,"BTB and CNC homology 1, basic leucine zipper transcription factor 1"
3917,ENSMUSG00000025613,Cct8,-0.048342546,6.5511255,0.311782967614,0.57658814059659369,0.998859716387,NA,"chaperonin containing Tcp1, subunit 8 (theta)"
3918,ENSMUSG00000025616,Usp16,0.126451449,5.9627295,1.751014296791,0.18574927193274521,0.998859716387,NA,ubiquitin specific peptidase 16
3919,ENSMUSG00000025626,Phf6,-0.011673971,2.3394386,0.003541340613,0.95254656651091518,0.998859716387,NA,PHD finger protein 6
3920,ENSMUSG00000025630,Hprt,0.141155604,4.2645888,1.896356214045,0.16848674230474533,0.998859716387,NA,hypoxanthine guanine phosphoribosyl transferase
3921,ENSMUSG00000025645,Ccdc51,-0.013824903,2.5908209,0.006628578223,0.93511106088520335,0.998859716387,NA,coiled-coil domain containing 51
3922,ENSMUSG00000025646,Atrip,-0.017702160,4.3505778,0.023918791437,0.87709172138981406,0.998859716387,NA,ATR interacting protein
3923,ENSMUSG00000025647,Shisa5,-0.002024269,3.9823959,0.000299606606,0.98618998760240628,0.998859716387,NA,shisa family member 5
3924,ENSMUSG00000025648,Pfkfb4,0.092070045,5.8252598,0.773475349298,0.37914406784447319,0.998859716387,NA,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4"
3925,ENSMUSG00000025650,Col7a1,0.170400502,4.6422471,0.330051957457,0.56562849524387615,0.998859716387,NA,"collagen, type VII, alpha 1"
3926,ENSMUSG00000025651,Uqcrc1,-0.078882909,9.3980132,0.656199511885,0.41790487349024463,0.998859716387,NA,ubiquinol-cytochrome c reductase core protein 1
3927,ENSMUSG00000025656,Arhgef9,0.036503383,3.9560504,0.106857525458,0.74375056030965991,0.998859716387,NA,CDC42 guanine nucleotide exchange factor (GEF) 9
3928,ENSMUSG00000025658,Cnksr2,-0.097607684,0.5647327,0.115683849406,0.73376368665581471,0.998859716387,NA,connector enhancer of kinase suppressor of Ras 2
3929,ENSMUSG00000025666,Tmem47,0.148031353,2.7674468,0.939380862269,0.33243711891151512,0.998859716387,NA,transmembrane protein 47
3930,ENSMUSG00000025701,Alox5,0.169167149,0.5406022,0.280246137429,0.59653993493385793,0.998859716387,NA,arachidonate 5-lipoxygenase
3931,ENSMUSG00000025702,Marchf8,-0.035740129,5.3948612,0.154592602948,0.69418457696204416,0.998859716387,NA,membrane associated ring-CH-type finger 8
3932,ENSMUSG00000025722,Wdr73,0.248796312,2.3426406,2.018435100573,0.15539922167332204,0.998859716387,NA,WD repeat domain 73
3933,ENSMUSG00000025723,Nmb,-0.475410165,1.5609420,4.926124515649,0.02645358047508335,0.998859716387,NA,neuromedin B
3934,ENSMUSG00000025724,Sec11a,0.049376206,3.8687390,0.193731862366,0.65982860218441197,0.998859716387,NA,"SEC11 homolog A, signal peptidase complex subunit"
3935,ENSMUSG00000025728,Pigq,-0.007524130,4.3316430,0.005796579515,0.93931147923774194,0.998859716387,NA,"phosphatidylinositol glycan anchor biosynthesis, class Q"
3936,ENSMUSG00000025730,Rab40c,-0.125120427,3.0910632,0.702376853174,0.40198618785336954,0.998859716387,NA,"Rab40C, member RAS oncogene family"
3937,ENSMUSG00000025731,Mettl26,0.051422195,3.9817042,0.210909721700,0.64605530604790484,0.998859716387,NA,methyltransferase like 26
3938,ENSMUSG00000025732,Mcrip2,-0.226749635,5.2542704,5.167828682001,0.02300895801014873,0.998859716387,NA,MAPK regulated corepressor interacting protein 2
3939,ENSMUSG00000025733,Rhot2,-0.095785206,6.5776051,1.075621867506,0.29967904282103752,0.998859716387,NA,ras homolog family member T2
3940,ENSMUSG00000025735,Rhbdl1,-0.218578378,4.3897791,4.816184686979,0.02819368535299311,0.998859716387,NA,rhomboid like 1
3941,ENSMUSG00000025736,Jmjd8,-0.098696216,4.4442030,0.989550101341,0.31985235851435606,0.998859716387,NA,jumonji domain containing 8
3942,ENSMUSG00000025737,Wdr24,0.069255212,3.9073226,0.318001520062,0.57281114061445659,0.998859716387,NA,WD repeat domain 24
3943,ENSMUSG00000025738,Fbxl16,0.183892840,0.9964421,0.637027868430,0.42478910268331549,0.998859716387,NA,F-box and leucine-rich repeat protein 16
3944,ENSMUSG00000025742,Prps2,0.081654383,1.0201149,0.099214522785,0.75277428119488143,0.998859716387,NA,phosphoribosyl pyrophosphate synthetase 2
3945,ENSMUSG00000025743,Sdc3,0.031620797,4.7909375,0.097839126756,0.75443833968577001,0.998859716387,NA,syndecan 3
3946,ENSMUSG00000025745,Hadha,-0.135500703,8.9181148,1.779098819046,0.18226002521180212,0.998859716387,NA,hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha
3947,ENSMUSG00000025747,Tyms,0.454195452,-0.9105520,0.776898662663,0.37809132035540893,0.998859716387,NA,thymidylate synthase
3948,ENSMUSG00000025754,Agbl1,0.216156002,3.0922292,1.861369072744,0.17246687277485923,0.998859716387,NA,ATP/GTP binding protein-like 1
3949,ENSMUSG00000025757,Hspa4l,0.008792124,2.7542921,0.002782083055,0.95793472131272805,0.998859716387,NA,heat shock protein 4 like
3950,ENSMUSG00000025758,Plk4,0.077795808,0.1449972,0.058390176041,0.80905866555166617,0.998859716387,NA,polo like kinase 4
3951,ENSMUSG00000025759,Mfsd8,0.153390146,3.7998556,1.513405229177,0.21862021301877999,0.998859716387,NA,major facilitator superfamily domain containing 8
3952,ENSMUSG00000025762,Larp1b,0.053973767,5.7240485,0.356675904190,0.55035817414484434,0.998859716387,NA,"La ribonucleoprotein domain family, member 1B"
3953,ENSMUSG00000025764,Jade1,0.065221159,4.7842097,0.330976773851,0.56508449353188750,0.998859716387,NA,jade family PHD finger 1
3954,ENSMUSG00000025766,D3Ertd751e,0.025008064,2.3469657,0.021859174721,0.88246234373718402,0.998859716387,NA,"DNA segment, Chr 3, ERATO Doi 751, expressed"
3955,ENSMUSG00000025776,Crispld1,-0.251596204,0.6594675,0.910341473315,0.34002383203836029,0.998859716387,NA,cysteine-rich secretory protein LCCL domain containing 1
3956,ENSMUSG00000025777,Gdap1,0.267937130,3.9164099,4.294246350980,0.03824154146082287,0.998859716387,NA,ganglioside-induced differentiation-associated-protein 1
3957,ENSMUSG00000025780,Itih5,-0.130970943,5.3772168,1.316139952330,0.25128598526221890,0.998859716387,NA,inter-alpha (globulin) inhibitor H5
3958,ENSMUSG00000025781,Atp5c1,-0.029573411,8.8905018,0.105731105522,0.74505756003062318,0.998859716387,NA,"ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1"
3959,ENSMUSG00000025782,Taf3,0.187644816,3.9329504,2.432019448108,0.11887966189333957,0.998859716387,NA,TATA-box binding protein associated factor 3
3960,ENSMUSG00000025784,Clec3b,0.051992262,4.9992516,0.301062560398,0.58321705643027100,0.998859716387,NA,"C-type lectin domain family 3, member b"
3961,ENSMUSG00000025785,Exosc7,0.055372181,3.3956285,0.165910016668,0.68377258391225870,0.998859716387,NA,exosome component 7
3962,ENSMUSG00000025786,Zdhhc3,0.108623979,6.6407681,1.344175302341,0.24629898528505328,0.998859716387,NA,"zinc finger, DHHC domain containing 3"
3963,ENSMUSG00000025787,Tgm4,0.007291368,2.8278158,0.002512269683,0.96002473268657895,0.998859716387,NA,transglutaminase 4 (prostate)
3964,ENSMUSG00000025790,Slco3a1,-0.111111647,5.8973494,1.414242816546,0.23435333653712895,0.998859716387,NA,"solute carrier organic anion transporter family, member 3a1"
3965,ENSMUSG00000025791,Pgm1,0.059594980,10.0615509,0.376021148957,0.53974038028570781,0.998859716387,NA,phosphoglucomutase 1
3966,ENSMUSG00000025792,Slc25a10,0.091487732,2.8381333,0.289057308840,0.59082526311178107,0.998859716387,NA,"solute carrier family 25 (mitochondrial carrier, dicarboxylate transporter), member 10"
3967,ENSMUSG00000025793,Hgs,-0.000585790,5.0579532,0.000029874416,0.99563898467937917,0.998859716387,NA,HGF-regulated tyrosine kinase substrate
3968,ENSMUSG00000025794,Rpl14,0.029479682,7.6509698,0.122291062050,0.72656281052273708,0.998859716387,NA,ribosomal protein L14
3969,ENSMUSG00000025795,Rassf3,0.002270016,5.5341881,0.000649902285,0.97966158738140818,0.998859716387,NA,Ras association (RalGDS/AF-6) domain family member 3
3970,ENSMUSG00000025809,Itgb1,0.047069292,7.4675476,0.302602488700,0.58225547540761058,0.998859716387,NA,integrin beta 1 (fibronectin receptor beta)
3971,ENSMUSG00000025810,Nrp1,0.007134877,4.7010514,0.003811867668,0.95076962690760580,0.998859716387,NA,neuropilin 1
3972,ENSMUSG00000025812,Pard3,0.014228618,5.2126187,0.023816409688,0.87735296501388049,0.998859716387,NA,par-3 family cell polarity regulator
3973,ENSMUSG00000025813,Homer2,-0.167584049,5.0032585,1.450395799861,0.22846445369690019,0.998859716387,NA,homer scaffolding protein 2
3974,ENSMUSG00000025815,Dhtkd1,0.139041399,1.4022163,0.423855292457,0.51501957020273070,0.998859716387,NA,dehydrogenase E1 and transketolase domain containing 1
3975,ENSMUSG00000025816,Sec61a2,0.024002366,4.8428482,0.051285669589,0.82084102571839201,0.998859716387,NA,"Sec61, alpha subunit 2 (S. cerevisiae)"
3976,ENSMUSG00000025817,Nudt5,0.128811653,3.3006898,0.582959603708,0.44515458342165354,0.998859716387,NA,nudix (nucleoside diphosphate linked moiety X)-type motif 5
3977,ENSMUSG00000025821,Zfp282,-0.131648690,3.5764600,1.056000640428,0.30412912176653351,0.998859716387,NA,zinc finger protein 282
3978,ENSMUSG00000025823,Pdia4,-0.047994296,3.2188697,0.116082389615,0.73332292013880929,0.998859716387,NA,protein disulfide isomerase associated 4
3979,ENSMUSG00000025825,Iscu,-0.048165399,6.8874145,0.285630415268,0.59303436703418133,0.998859716387,NA,iron-sulfur cluster assembly enzyme
3980,ENSMUSG00000025854,Fam20c,0.078922268,4.1039704,0.417350244516,0.51826219068287671,0.998859716387,NA,"FAM20C, golgi associated secretory pathway kinase"
3981,ENSMUSG00000025855,Prkar1b,-0.296999870,0.4293728,0.927399095111,0.33553968180133342,0.998859716387,NA,"protein kinase, cAMP dependent regulatory, type I beta"
3982,ENSMUSG00000025856,Pdgfa,0.119067703,4.3540643,1.227043435391,0.26798279092821414,0.998859716387,NA,"platelet derived growth factor, alpha"
3983,ENSMUSG00000025857,Dnaaf5,0.097890394,4.3502825,0.861101540270,0.35343061689601768,0.998859716387,NA,"dynein, axonemal assembly factor 5"
3984,ENSMUSG00000025858,Get4,-0.054268198,5.6463672,0.334422519554,0.56306647968810586,0.998859716387,NA,golgi to ER traffic protein 4
3985,ENSMUSG00000025860,Xiap,0.012148327,4.8261990,0.015052154668,0.90235478205553787,0.998859716387,NA,X-linked inhibitor of apoptosis
3986,ENSMUSG00000025862,Stag2,0.059076917,6.0907643,0.359426831205,0.54882473118658781,0.998859716387,NA,stromal antigen 2
3987,ENSMUSG00000025867,Cplx2,0.218112776,0.4208663,0.485062684765,0.48613803350988644,0.998859716387,NA,complexin 2
3988,ENSMUSG00000025868,Higd2a,-0.011504129,5.8845251,0.014185342656,0.90519435916356539,0.998859716387,NA,"HIG1 domain family, member 2A"
3989,ENSMUSG00000025869,Nop16,-0.068564163,3.9347030,0.424536236621,0.51468218540383237,0.998859716387,NA,NOP16 nucleolar protein
3990,ENSMUSG00000025870,Arl10,-0.021399970,0.9351354,0.006575613093,0.93537025578446853,0.998859716387,NA,ADP-ribosylation factor-like 10
3991,ENSMUSG00000025871,4833439L19Rik,0.034390622,7.5012314,0.156912066479,0.69201556229589667,0.998859716387,NA,RIKEN cDNA 4833439L19 gene
3992,ENSMUSG00000025872,Thoc3,-0.029435788,3.8250174,0.066747967569,0.79613195470207743,0.998859716387,NA,THO complex 3
3993,ENSMUSG00000025873,Faf2,-0.157086787,3.7212479,1.804980247950,0.17911157140769349,0.998859716387,NA,Fas associated factor family member 2
3994,ENSMUSG00000025875,Tspan17,0.056998315,3.6584422,0.185393752567,0.66677833270726616,0.998859716387,NA,tetraspanin 17
3995,ENSMUSG00000025876,Unc5a,0.080083137,4.0363384,0.606807972690,0.43599220242179726,0.998859716387,NA,unc-5 netrin receptor A
3996,ENSMUSG00000025877,Hk3,0.091453163,-0.5179580,0.039501110634,0.84245919908840450,0.998859716387,NA,hexokinase 3
3997,ENSMUSG00000025878,Uimc1,0.019289563,5.2481677,0.040242104924,0.84100795702416298,0.998859716387,NA,ubiquitin interaction motif containing 1
3998,ENSMUSG00000025880,Smad7,0.051823141,2.9223058,0.096196177290,0.75644302372246186,0.998859716387,NA,SMAD family member 7
3999,ENSMUSG00000025885,Myo5b,-0.184913192,0.4293781,0.363447525052,0.54659777470147908,0.998859716387,NA,myosin VB
4000,ENSMUSG00000025887,Casp12,0.126962817,3.7621848,0.466919943474,0.49440756157095012,0.998859716387,NA,caspase 12
